node,score
7643,0.00918775632689807
14678,0.001465439631889567
193,0.002850855256576973
6283,0.0031409422826848056
1170,0.013639091727518255
6471,0.011358407522256676
15180,0.0008902670801240372
1652,0.0018105431629488846
7909,0.0010303090927278183
12403,0.2974092227668301
10808,0.0014254276282884865
245,0.004096228868660598
11540,0.0005601680504151245
8373,0.00012503751125337602
8008,0.08954186255876763
6235,0.0019505851755526658
16846,0.0021706511953586078
13486,0.041592477743322996
8076,0.00015004501350405122
1381,0.00030009002700810244
10682,0.00014004201260378114
13144,0.005321596478943683
2098,0.000010003000900270082
15026,0.006071821546463939
8867,0.008012403721116335
11633,0.0019205761728518555
1922,0.00003000900270081024
4705,0.000005001500450135041
5155,0.000035010503150945284
1341,0.00029008702610783233
11057,0.0001600480144043213
13980,0.030824247274182256
5255,0.0001700510153045914
9121,0.006111833550065019
8400,0.0032609782934880462
11496,0.05243573071921576
3986,0.026322896869060718
4861,0.00014504351305391616
17224,0.005736721016304892
16316,0.000005001500450135041
4529,0.0011353406021806542
11638,0.00040012003601080324
1547,0.0027708312493748125
15014,0.0015804741422426728
17104,0.0005601680504151245
12049,0.004526357907372212
2019,0.01814544363308993
10591,0.000010003000900270082
12104,0.004836450935280584
338,0.0001700510153045914
13155,0.00032509752925877764
10422,0.037621286385915775
3600,0.0006802040612183656
13046,0.000735220566169851
5507,0.004001200360108033
16479,0.000010003000900270082
9680,0.00048014404321296386
1039,0.00006501950585175553
9581,0.0007502250675202561
17454,0.000025007502250675202
3804,0.03144943483044913
15783,0.0005001500450135041
5442,0.0006601980594178253
17174,0.0008452535760728218
8015,0.00032509752925877764
15298,0.02417225167550265
2088,0.00010503150945283585
7924,0.0027058117435230567
5241,0.023171951585475643
5993,0.0006401920576172852
3711,0.0006601980594178253
1489,0.003706111833550065
10554,0.001110333099929979
16150,0.0007852355706712014
4507,0.00011503451035310594
9380,0.0002950885265579674
7488,0.008462538761628488
10199,0.6022456737021107
12488,0.0010503150945283585
3896,0.0007652295688706612
9392,0.0013153946183855156
4880,0.00014004201260378114
17051,0.0033760128038411523
15728,0.000035010503150945284
7103,0.008842652795838752
16444,0.002885865759727918
7443,0.000025007502250675202
2046,0.0004701410423126938
12385,0.0008252475742722817
1032,0.00024007202160648193
5306,0.000010003000900270082
1338,0.0017155146543963188
10193,0.0010503150945283585
16459,0.002935880764229269
12248,0.002445733720116035
3912,0.00011503451035310594
15071,0.018125437631289387
4603,0.000005001500450135041
2828,0.00006001800540162048
2145,0.0001700510153045914
11936,0.0040362108632589775
13724,0.1147444233269981
11132,0.000365109532859858
16023,0.000035010503150945284
12546,0.0014504351305391616
2563,0.00014004201260378114
17295,0.00001500450135040512
6108,0.0005651695508652596
6149,0.00048014404321296386
11826,0.0020656196859057717
462,0.0030559167750325096
17464,0.004771431429428829
12220,0.0002700810243072922
14434,0.007707312193658097
3915,0.000730219065719716
12927,0.022611783535060517
15280,0.06616484945483644
7002,0.0012803841152345704
11778,0.0010053015904771432
